ID	Description	Count	GeneRatio	geneID
GO:1903538	regulation of meiotic cell cycle process involved in oocyte maturation	0	0/101	
GO:1904146	positive regulation of meiotic cell cycle process involved in oocyte maturation	0	0/101	
GO:0060713	labyrinthine layer morphogenesis	0	0/101	
GO:0060671	epithelial cell differentiation involved in embryonic placenta development	0	0/101	
GO:0060707	trophoblast giant cell differentiation	0	0/101	
GO:0060708	spongiotrophoblast differentiation	0	0/101	
GO:0060709	glycogen cell differentiation involved in embryonic placenta development	0	0/101	
GO:0060715	syncytiotrophoblast cell differentiation involved in labyrinthine layer development	0	0/101	
GO:0060800	regulation of cell differentiation involved in embryonic placenta development	0	0/101	
GO:0060806	negative regulation of cell differentiation involved in embryonic placenta development	0	0/101	
GO:0060716	labyrinthine layer blood vessel development	0	0/101	
GO:0090214	spongiotrophoblast layer developmental growth	0	0/101	
GO:0060720	spongiotrophoblast cell proliferation	0	0/101	
GO:0060723	regulation of cell proliferation involved in embryonic placenta development	0	0/101	
GO:1904838	regulation of male germ-line stem cell asymmetric division	0	0/101	
GO:1904839	negative regulation of male germ-line stem cell asymmetric division	0	0/101	
GO:1904840	positive regulation of male germ-line stem cell asymmetric division	0	0/101	
GO:0007286	spermatid development	0	0/101	
GO:0008302	female germline ring canal formation, actin assembly	0	0/101	
GO:0007294	germarium-derived oocyte fate determination	0	0/101	
GO:0007310	oocyte dorsal/ventral axis specification	0	0/101	
GO:0007314	oocyte anterior/posterior axis specification	0	0/101	
GO:0008103	oocyte microtubule cytoskeleton polarization	0	0/101	
GO:0060832	oocyte animal/vegetal axis specification	0	0/101	
GO:0007311	maternal specification of dorsal/ventral axis, oocyte, germ-line encoded	0	0/101	
GO:0007313	maternal specification of dorsal/ventral axis, oocyte, soma encoded	0	0/101	
GO:0051663	oocyte nucleus localization involved in oocyte dorsal/ventral axis specification	0	0/101	
GO:0007315	pole plasm assembly	0	0/101	
GO:0045450	bicoid mRNA localization	0	0/101	
GO:0060833	Wnt signaling pathway involved in animal/vegetal axis specification	0	0/101	
GO:0007532	regulation of mating-type specific transcription, DNA-templated	0	0/101	
GO:0007533	mating type switching	0	0/101	
GO:0007539	primary sex determination, soma	0	0/101	
GO:0007546	somatic processes downstream of sex determination signal	0	0/101	
GO:0007547	germ-line processes downstream of sex determination signal	0	0/101	
GO:0019099	female germ-line sex determination	0	0/101	
GO:0040021	hermaphrodite germ-line sex determination	0	0/101	
GO:0019101	female somatic sex determination	0	0/101	
GO:0019102	male somatic sex determination	0	0/101	
GO:0042001	hermaphrodite somatic sex determination	0	0/101	
GO:0046545	development of primary female sexual characteristics	0	0/101	
GO:0030540	female genitalia development	0	0/101	
GO:0048095	female pigmentation	0	0/101	
GO:0001880	Mullerian duct regression	0	0/101	
GO:0030539	male genitalia development	0	0/101	
GO:0046544	development of secondary male sexual characteristics	0	0/101	
GO:0048094	male pigmentation	0	0/101	
GO:0090598	male anatomical structure morphogenesis	0	0/101	
GO:0007484	imaginal disc-derived genitalia development	0	0/101	
GO:0035112	genitalia morphogenesis	0	0/101	
GO:0040035	hermaphrodite genitalia development	0	0/101	
GO:0010065	primary meristem tissue development	0	0/101	
GO:0010071	root meristem specification	0	0/101	
GO:0010072	primary shoot apical meristem specification	0	0/101	
GO:0048826	cotyledon morphogenesis	0	0/101	
GO:1904095	negative regulation of endosperm development	0	0/101	
GO:0098755	maintenance of seed dormancy by absisic acid	0	0/101	
GO:1902039	negative regulation of seed dormancy process	0	0/101	
GO:1902040	positive regulation of seed dormancy process	0	0/101	
GO:0048354	mucilage biosynthetic process involved in seed coat development	0	0/101	
GO:0060861	positive regulation of floral organ abscission	0	0/101	
GO:0060862	negative regulation of floral organ abscission	0	0/101	
GO:0060863	regulation of floral organ abscission by signal transduction	0	0/101	
GO:0060865	negative regulation of floral organ abscission by transmembrane receptor protein serine/threonine kinase signaling pathway	0	0/101	
GO:0048574	long-day photoperiodism, flowering	0	0/101	
GO:0048575	short-day photoperiodism, flowering	0	0/101	
GO:2000028	regulation of photoperiodism, flowering	0	0/101	
GO:0010231	maintenance of seed dormancy	0	0/101	
GO:0048700	acquisition of desiccation tolerance in seed	0	0/101	
GO:0048838	release of seed from dormancy	0	0/101	
GO:2000033	regulation of seed dormancy process	0	0/101	
GO:2000692	negative regulation of seed maturation	0	0/101	
GO:2000693	positive regulation of seed maturation	0	0/101	
GO:0007305	vitelline membrane formation involved in chorion-containing eggshell formation	0	0/101	
GO:0007306	eggshell chorion assembly	0	0/101	
GO:0030381	chorion-containing eggshell pattern formation	0	0/101	
GO:0007298	border follicle cell migration	0	0/101	
GO:0060269	centripetally migrating follicle cell migration	0	0/101	
GO:0060270	main body follicle cell migration	0	0/101	
GO:0008070	maternal determination of dorsal/ventral axis, ovarian follicular epithelium, germ-line encoded	0	0/101	
GO:0008071	maternal determination of dorsal/ventral axis, ovarian follicular epithelium, soma encoded	0	0/101	
GO:0030710	regulation of border follicle cell delamination	0	0/101	
GO:0030711	positive regulation of border follicle cell delamination	0	0/101	
GO:0030712	negative regulation of border follicle cell delamination	0	0/101	
GO:0070583	spore membrane bending pathway	0	0/101	
GO:1903023	regulation of ascospore-type prospore membrane formation	0	0/101	
GO:1903024	positive regulation of ascospore-type prospore membrane formation	0	0/101	
GO:0031384	regulation of initiation of mating projection growth	0	0/101	
GO:0031385	regulation of termination of mating projection growth	0	0/101	
GO:0043940	regulation of sexual sporulation resulting in formation of a cellular spore	0	0/101	
GO:0030437	ascospore formation	0	0/101	
GO:0034295	basidiospore formation	0	0/101	
GO:0034296	zygospore formation	0	0/101	
GO:0071998	ascospore release from ascus	0	0/101	
GO:0075243	oospore formation	0	0/101	
GO:0009554	megasporogenesis	0	0/101	
GO:0009556	microsporogenesis	0	0/101	
GO:0048805	imaginal disc-derived genitalia morphogenesis	0	0/101	
GO:0048804	imaginal disc-derived female genitalia morphogenesis	0	0/101	
GO:0048803	imaginal disc-derived male genitalia morphogenesis	0	0/101	
GO:0090597	nematode male tail mating organ morphogenesis	0	0/101	
GO:0042695	thelarche	0	0/101	
GO:0007506	gonadal mesoderm development	0	0/101	
GO:0008585	female gonad development	0	0/101	
GO:0035262	gonad morphogenesis	0	0/101	
GO:1905940	negative regulation of gonad development	0	0/101	
GO:0045849	negative regulation of nurse cell apoptotic process	0	0/101	
GO:0045850	positive regulation of nurse cell apoptotic process	0	0/101	
GO:0048088	regulation of male pigmentation	0	0/101	
GO:0048092	negative regulation of male pigmentation	0	0/101	
GO:0048093	positive regulation of male pigmentation	0	0/101	
GO:0048089	regulation of female pigmentation	0	0/101	
GO:0048090	negative regulation of female pigmentation	0	0/101	
GO:0048091	positive regulation of female pigmentation	0	0/101	
GO:1902491	negative regulation of sperm capacitation	0	0/101	
GO:1902492	positive regulation of sperm capacitation	0	0/101	
GO:0060858	vesicle-mediated transport involved in floral organ abscission	0	0/101	
GO:0060860	regulation of floral organ abscission	0	0/101	
GO:0060869	transmembrane receptor protein serine/threonine kinase signaling pathway involved in floral organ abscission	0	0/101	
GO:0060870	cell wall disassembly involved in floral organ abscission	0	0/101	
GO:0035670	plant-type ovary development	0	0/101	
GO:0048445	carpel morphogenesis	0	0/101	
GO:0048479	style development	0	0/101	
GO:0048480	stigma development	0	0/101	
GO:0048446	petal morphogenesis	0	0/101	
GO:0048447	sepal morphogenesis	0	0/101	
GO:0048448	stamen morphogenesis	0	0/101	
GO:0048653	anther development	0	0/101	
GO:0080086	stamen filament development	0	0/101	
GO:0048449	floral organ formation	0	0/101	
GO:0048450	floral organ structural organization	0	0/101	
GO:0048654	anther morphogenesis	0	0/101	
GO:0048458	floral whorl formation	0	0/101	
GO:0048459	floral whorl structural organization	0	0/101	
GO:0048442	sepal development	0	0/101	
GO:0048441	petal development	0	0/101	
GO:0048834	specification of petal number	0	0/101	
GO:0048443	stamen development	0	0/101	
GO:0010500	transmitting tissue development	0	0/101	
GO:0048440	carpel development	0	0/101	
GO:0048498	establishment of petal orientation	0	0/101	
GO:0048462	carpel formation	0	0/101	
GO:0048463	carpel structural organization	0	0/101	
GO:0048482	plant ovule morphogenesis	0	0/101	
GO:0048451	petal formation	0	0/101	
GO:0048452	petal structural organization	0	0/101	
GO:0048453	sepal formation	0	0/101	
GO:0048454	sepal structural organization	0	0/101	
GO:0048455	stamen formation	0	0/101	
GO:0048456	stamen structural organization	0	0/101	
GO:0010093	specification of floral organ identity	0	0/101	
GO:0048655	anther wall tapetum morphogenesis	0	0/101	
GO:0010094	specification of carpel identity	0	0/101	
GO:0010095	specification of petal identity	0	0/101	
GO:0010096	specification of sepal identity	0	0/101	
GO:0010097	specification of stamen identity	0	0/101	
GO:0048656	anther wall tapetum formation	0	0/101	
GO:0010622	specification of ovule identity	0	0/101	
GO:0010066	ground meristem histogenesis	0	0/101	
GO:0010067	procambium histogenesis	0	0/101	
GO:0010068	protoderm histogenesis	0	0/101	
GO:0001544	initiation of primordial ovarian follicle growth	0	0/101	
GO:0001545	primary ovarian follicle growth	0	0/101	
GO:0001546	preantral ovarian follicle growth	0	0/101	
GO:0001547	antral ovarian follicle growth	0	0/101	
GO:0001551	ovarian follicle endowment	0	0/101	
GO:0035471	luteinizing hormone signaling pathway involved in ovarian follicle development	0	0/101	
GO:0042699	follicle-stimulating hormone signaling pathway	0	0/101	
GO:2000354	regulation of ovarian follicle development	0	0/101	
GO:2000355	negative regulation of ovarian follicle development	0	0/101	
GO:2000386	positive regulation of ovarian follicle development	0	0/101	
GO:0001892	embryonic placenta development	0	0/101	
GO:0060674	placenta blood vessel development	0	0/101	
GO:0009835	fruit ripening	0	0/101	
GO:0048316	seed development	0	0/101	
GO:0048530	fruit morphogenesis	0	0/101	
GO:0080127	fruit septum development	0	0/101	
GO:1990058	fruit replum development	0	0/101	
GO:1990059	fruit valve development	0	0/101	
GO:0048573	photoperiodism, flowering	0	0/101	
GO:0044345	stromal-epithelial cell signaling involved in prostate gland development	0	0/101	
GO:0060525	prostate glandular acinus development	0	0/101	
GO:0060738	epithelial-mesenchymal signaling involved in prostate gland development	0	0/101	
GO:0060739	mesenchymal-epithelial cell signaling involved in prostate gland development	0	0/101	
GO:0060781	mesenchymal cell proliferation involved in prostate gland development	0	0/101	
GO:0048481	plant ovule development	0	0/101	
GO:0080126	ovary septum development	0	0/101	
GO:0035847	uterine epithelium development	0	0/101	
GO:0009793	embryo development ending in seed dormancy	0	0/101	
GO:0009960	endosperm development	0	0/101	
GO:0010214	seed coat development	0	0/101	
GO:0010344	seed oilbody biogenesis	0	0/101	
GO:0010431	seed maturation	0	0/101	
GO:0048317	seed morphogenesis	0	0/101	
GO:0080001	mucilage extrusion from seed coat	0	0/101	
GO:0080050	regulation of seed development	0	0/101	
GO:0080112	seed growth	0	0/101	
GO:0090376	seed trichome differentiation	0	0/101	
GO:0140547	acquisition of seed longevity	0	0/101	
GO:0061038	uterus morphogenesis	0	0/101	
GO:0035846	oviduct epithelium development	0	0/101	
GO:0035848	oviduct morphogenesis	0	0/101	
GO:0060526	prostate glandular acinus morphogenesis	0	0/101	
GO:0060528	secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	0	0/101	
GO:0060529	squamous basal epithelial stem cell differentiation involved in prostate gland acinus development	0	0/101	
GO:0060530	smooth muscle cell differentiation involved in prostate glandular acinus development	0	0/101	
GO:0060531	neuroendocrine cell differentiation involved in prostate gland acinus development	0	0/101	
GO:0061108	seminal vesicle epithelium development	0	0/101	
GO:0061682	seminal vesicle morphogenesis	0	0/101	
GO:0061683	branching involved in seminal vesicle morphogenesis	0	0/101	
GO:0030582	reproductive fruiting body development	0	0/101	
GO:0043582	sporangium development	0	0/101	
GO:0070787	conidiophore development	0	0/101	
GO:0075260	regulation of spore-bearing organ development	0	0/101	
GO:0075261	positive regulation of spore-bearing organ development	0	0/101	
GO:0075262	negative regulation of spore-bearing organ development	0	0/101	
GO:0075263	oogonium development	0	0/101	
GO:0075271	zygosporangium development	0	0/101	
GO:0075275	telium development	0	0/101	
GO:0075279	uredinium development	0	0/101	
GO:0075313	basidium development	0	0/101	
GO:0075317	ascus development	0	0/101	
GO:0097751	spore-bearing structure formation	0	0/101	
GO:0009908	flower development	0	0/101	
GO:0010229	inflorescence development	0	0/101	
GO:0120194	regulation of anther dehiscence	0	0/101	
GO:0120195	positive regulation of anther dehiscence	0	0/101	
GO:0120196	negative regulation of anther dehiscence	0	0/101	
GO:0048657	anther wall tapetum cell differentiation	0	0/101	
GO:0010234	anther wall tapetum cell fate specification	0	0/101	
GO:0048835	specification of decreased petal number	0	0/101	
GO:0048836	specification of increased petal number	0	0/101	
GO:0080092	regulation of pollen tube growth	0	0/101	
GO:1904444	regulation of establishment of Sertoli cell barrier	0	0/101	
GO:1904445	negative regulation of establishment of Sertoli cell barrier	0	0/101	
GO:1904446	positive regulation of establishment of Sertoli cell barrier	0	0/101	
GO:0060523	prostate epithelial cord elongation	0	0/101	
GO:0060442	branching involved in prostate gland morphogenesis	0	0/101	
GO:0060513	prostatic bud formation	0	0/101	
GO:0060520	activation of prostate induction by androgen receptor signaling pathway	0	0/101	
GO:0060521	mesenchymal-epithelial cell signaling involved in prostate induction	0	0/101	
GO:0060670	branching involved in labyrinthine layer morphogenesis	0	0/101	
GO:0060710	chorio-allantoic fusion	0	0/101	
GO:0060714	labyrinthine layer formation	0	0/101	
GO:0110080	positive regulation of placenta blood vessel development	0	0/101	
GO:0110081	negative regulation of placenta blood vessel development	0	0/101	
GO:0060672	epithelial cell morphogenesis involved in placental branching	0	0/101	
GO:0060801	negative regulation of trophoblast cell differentiation by transforming growth factor beta signaling pathway	0	0/101	
GO:0060805	negative regulation of trophoblast cell differentiation by transcription regulation from RNA polymerase II promoter	0	0/101	
GO:0060524	dichotomous subdivision of prostate epithelial cord terminal unit	0	0/101	
GO:0060527	prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis	0	0/101	
GO:0060687	regulation of branching involved in prostate gland morphogenesis	0	0/101	
GO:0060515	prostate field specification	0	0/101	
GO:0060685	regulation of prostatic bud formation	0	0/101	
GO:0060686	negative regulation of prostatic bud formation	0	0/101	
GO:0060518	cell migration involved in prostatic bud elongation	0	0/101	
GO:0060519	cell adhesion involved in prostatic bud elongation	0	0/101	
GO:0070800	negative regulation of conidiophore stalk development	0	0/101	
